damage_level,quantity_level,chance_level,damage,quantity,chance,total_cost,product,pareto_frontier
22,2,16,1328.0,2.0,27.5,4615.0,730.4000000000001,False
25,3,2,2329.0,3.0,6.5,4616.0,454.15500000000003,False
24,1,11,1937.0,1.0,20.0,4626.0,387.40000000000003,False
23,2,14,1607.0,2.0,24.5,4638.0,787.43,False
23,4,13,1607.0,4.0,23.0,4639.0,1478.44,False
25,3,3,2329.0,3.0,8.0,4642.0,558.96,False
25,1,5,2329.0,1.0,11.0,4643.0,256.19,False
23,5,11,1607.0,5.0,20.0,4645.0,1607.0,True
24,2,11,1937.0,2.0,20.0,4656.0,774.8000000000001,False
25,2,5,2329.0,2.0,11.0,4673.0,512.38,False
25,3,4,2329.0,3.0,9.5,4686.0,663.765,False
22,3,16,1328.0,3.0,27.5,4690.0,1095.6000000000001,False
24,5,7,1937.0,5.0,14.0,4709.0,1355.9,False
24,4,10,1937.0,4.0,18.5,4711.0,1433.3799999999999,False
23,3,14,1607.0,3.0,24.5,4713.0,1181.145,False
25,1,6,2329.0,1.0,12.5,4723.0,291.125,False
24,3,11,1937.0,3.0,20.0,4731.0,1162.2,False
22,5,14,1328.0,5.0,24.5,4738.0,1626.8,True
25,3,5,2329.0,3.0,11.0,4748.0,768.57,False
25,2,6,2329.0,2.0,12.5,4753.0,582.25,False
25,4,1,2329.0,4.0,5.0,4758.0,465.8,False
25,4,2,2329.0,4.0,6.5,4766.0,605.5400000000001,False
25,4,3,2329.0,4.0,8.0,4792.0,745.28,False
21,5,16,1094.0,5.0,27.5,4806.0,1504.2500000000002,False
24,1,12,1937.0,1.0,21.5,4814.0,416.455,False
25,1,7,2329.0,1.0,14.0,4821.0,326.06000000000006,False
24,5,8,1937.0,5.0,15.5,4825.0,1501.175,False
25,3,6,2329.0,3.0,12.5,4828.0,873.375,False
23,5,12,1607.0,5.0,21.5,4833.0,1727.5249999999999,True
25,4,4,2329.0,4.0,9.5,4836.0,885.02,False
22,4,16,1328.0,4.0,27.5,4840.0,1460.8000000000002,False
24,2,12,1937.0,2.0,21.5,4844.0,832.91,False
23,1,15,1607.0,1.0,26.0,4850.0,417.82,False
25,2,7,2329.0,2.0,14.0,4851.0,652.1200000000001,False
23,4,14,1607.0,4.0,24.5,4863.0,1574.86,False
23,2,15,1607.0,2.0,26.0,4880.0,835.64,False
24,4,11,1937.0,4.0,20.0,4881.0,1549.6000000000001,False
25,4,5,2329.0,4.0,11.0,4898.0,1024.76,False
24,3,12,1937.0,3.0,21.5,4919.0,1249.365,False
25,3,7,2329.0,3.0,14.0,4926.0,978.1800000000001,False
25,1,8,2329.0,1.0,15.5,4937.0,360.995,False
23,3,15,1607.0,3.0,26.0,4955.0,1253.46,False
24,5,9,1937.0,5.0,17.0,4959.0,1646.45,False
25,2,8,2329.0,2.0,15.5,4967.0,721.99,False
25,4,6,2329.0,4.0,12.5,4978.0,1164.5,False
22,5,15,1328.0,5.0,26.0,4980.0,1726.4,False
24,1,13,1937.0,1.0,23.0,5020.0,445.51000000000005,False
23,5,13,1607.0,5.0,23.0,5039.0,1848.0500000000002,True
25,3,8,2329.0,3.0,15.5,5042.0,1082.985,False
24,2,13,1937.0,2.0,23.0,5050.0,891.0200000000001,False
24,4,12,1937.0,4.0,21.5,5069.0,1665.82,False
25,1,9,2329.0,1.0,17.0,5071.0,395.93,False
25,4,7,2329.0,4.0,14.0,5076.0,1304.2400000000002,False
25,2,9,2329.0,2.0,17.0,5101.0,791.86,False
23,4,15,1607.0,4.0,26.0,5105.0,1671.28,False
23,1,16,1607.0,1.0,27.5,5110.0,441.925,False
24,5,10,1937.0,5.0,18.5,5111.0,1791.725,False
24,3,13,1937.0,3.0,23.0,5125.0,1336.53,False
23,2,16,1607.0,2.0,27.5,5140.0,883.85,False
25,5,1,2329.0,5.0,5.0,5158.0,582.25,False
25,5,2,2329.0,5.0,6.5,5166.0,756.9250000000001,False
25,3,9,2329.0,3.0,17.0,5176.0,1187.7900000000002,False
25,4,8,2329.0,4.0,15.5,5192.0,1443.98,False
25,5,3,2329.0,5.0,8.0,5192.0,931.6,False
23,3,16,1607.0,3.0,27.5,5215.0,1325.775,False
25,1,10,2329.0,1.0,18.5,5223.0,430.865,False
25,5,4,2329.0,5.0,9.5,5236.0,1106.275,False
22,5,16,1328.0,5.0,27.5,5240.0,1826.0000000000002,False
24,1,14,1937.0,1.0,24.5,5244.0,474.565,False
25,2,10,2329.0,2.0,18.5,5253.0,861.73,False
23,5,14,1607.0,5.0,24.5,5263.0,1968.575,True
24,2,14,1937.0,2.0,24.5,5274.0,949.13,False
24,4,13,1937.0,4.0,23.0,5275.0,1782.0400000000002,False
24,5,11,1937.0,5.0,20.0,5281.0,1937.0,False
25,5,5,2329.0,5.0,11.0,5298.0,1280.95,False
25,4,9,2329.0,4.0,17.0,5326.0,1583.72,False
25,3,10,2329.0,3.0,18.5,5328.0,1292.595,False
24,3,14,1937.0,3.0,24.5,5349.0,1423.695,False
23,4,16,1607.0,4.0,27.5,5365.0,1767.7,False
25,5,6,2329.0,5.0,12.5,5378.0,1455.625,False
25,1,11,2329.0,1.0,20.0,5393.0,465.8,False
25,2,11,2329.0,2.0,20.0,5423.0,931.6,False
26,1,1,2794.0,1.0,5.0,5426.0,139.70000000000002,False
26,1,2,2794.0,1.0,6.5,5434.0,181.61,False
26,2,1,2794.0,2.0,5.0,5456.0,279.40000000000003,False
26,1,3,2794.0,1.0,8.0,5460.0,223.52,False
26,2,2,2794.0,2.0,6.5,5464.0,363.22,False
24,5,12,1937.0,5.0,21.5,5469.0,2082.275,True
25,5,7,2329.0,5.0,14.0,5476.0,1630.3000000000002,False
25,4,10,2329.0,4.0,18.5,5478.0,1723.46,False
24,1,15,1937.0,1.0,26.0,5486.0,503.62,False
26,2,3,2794.0,2.0,8.0,5490.0,447.04,False
25,3,11,2329.0,3.0,20.0,5498.0,1397.4,False
24,4,14,1937.0,4.0,24.5,5499.0,1898.26,False
26,1,4,2794.0,1.0,9.5,5504.0,265.43,False
23,5,15,1607.0,5.0,26.0,5505.0,2089.1,True
24,2,15,1937.0,2.0,26.0,5516.0,1007.24,False
26,3,1,2794.0,3.0,5.0,5531.0,419.1,False
26,2,4,2794.0,2.0,9.5,5534.0,530.86,False
26,3,2,2794.0,3.0,6.5,5539.0,544.83,False
26,3,3,2794.0,3.0,8.0,5565.0,670.5600000000001,False
26,1,5,2794.0,1.0,11.0,5566.0,307.34,False
25,1,12,2329.0,1.0,21.5,5581.0,500.735,False
24,3,15,1937.0,3.0,26.0,5591.0,1510.8600000000001,False
25,5,8,2329.0,5.0,15.5,5592.0,1804.975,False
26,2,5,2794.0,2.0,11.0,5596.0,614.68,False
26,3,4,2794.0,3.0,9.5,5609.0,796.29,False
25,2,12,2329.0,2.0,21.5,5611.0,1001.47,False
26,1,6,2794.0,1.0,12.5,5646.0,349.25,False
25,4,11,2329.0,4.0,20.0,5648.0,1863.2,False
26,3,5,2794.0,3.0,11.0,5671.0,922.02,False
24,5,13,1937.0,5.0,23.0,5675.0,2227.55,True
26,2,6,2794.0,2.0,12.5,5676.0,698.5,False
26,4,1,2794.0,4.0,5.0,5681.0,558.8000000000001,False
25,3,12,2329.0,3.0,21.5,5686.0,1502.205,False
26,4,2,2794.0,4.0,6.5,5689.0,726.44,False
26,4,3,2794.0,4.0,8.0,5715.0,894.08,False
25,5,9,2329.0,5.0,17.0,5726.0,1979.65,False
24,4,15,1937.0,4.0,26.0,5741.0,2014.48,False
26,1,7,2794.0,1.0,14.0,5744.0,391.16,False
24,1,16,1937.0,1.0,27.5,5746.0,532.6750000000001,False
26,3,6,2794.0,3.0,12.5,5751.0,1047.75,False
26,4,4,2794.0,4.0,9.5,5759.0,1061.72,False
23,5,16,1607.0,5.0,27.5,5765.0,2209.625,False
26,2,7,2794.0,2.0,14.0,5774.0,782.32,False
24,2,16,1937.0,2.0,27.5,5776.0,1065.3500000000001,False
25,1,13,2329.0,1.0,23.0,5787.0,535.6700000000001,False
25,2,13,2329.0,2.0,23.0,5817.0,1071.3400000000001,False
26,4,5,2794.0,4.0,11.0,5821.0,1229.36,False
25,4,12,2329.0,4.0,21.5,5836.0,2002.94,False
26,3,7,2794.0,3.0,14.0,5849.0,1173.48,False
24,3,16,1937.0,3.0,27.5,5851.0,1598.025,False
26,1,8,2794.0,1.0,15.5,5860.0,433.07,False
25,5,10,2329.0,5.0,18.5,5878.0,2154.325,False
26,2,8,2794.0,2.0,15.5,5890.0,866.14,False
25,3,13,2329.0,3.0,23.0,5892.0,1607.01,False
24,5,14,1937.0,5.0,24.5,5899.0,2372.825,True
26,4,6,2794.0,4.0,12.5,5901.0,1397.0,False
26,3,8,2794.0,3.0,15.5,5965.0,1299.21,False
26,1,9,2794.0,1.0,17.0,5994.0,474.98,False
26,4,7,2794.0,4.0,14.0,5999.0,1564.64,False
24,4,16,1937.0,4.0,27.5,6001.0,2130.7000000000003,False
25,1,14,2329.0,1.0,24.5,6011.0,570.605,False
26,2,9,2794.0,2.0,17.0,6024.0,949.96,False
25,2,14,2329.0,2.0,24.5,6041.0,1141.21,False
25,4,13,2329.0,4.0,23.0,6042.0,2142.6800000000003,False
25,5,11,2329.0,5.0,20.0,6048.0,2329.0,False
26,5,1,2794.0,5.0,5.0,6081.0,698.5,False
26,5,2,2794.0,5.0,6.5,6089.0,908.0500000000001,False
26,3,9,2794.0,3.0,17.0,6099.0,1424.94,False
26,4,8,2794.0,4.0,15.5,6115.0,1732.28,False
26,5,3,2794.0,5.0,8.0,6115.0,1117.6000000000001,False
25,3,14,2329.0,3.0,24.5,6116.0,1711.815,False
24,5,15,1937.0,5.0,26.0,6141.0,2518.1,True
26,1,10,2794.0,1.0,18.5,6146.0,516.89,False
26,5,4,2794.0,5.0,9.5,6159.0,1327.15,False
26,2,10,2794.0,2.0,18.5,6176.0,1033.78,False
26,5,5,2794.0,5.0,11.0,6221.0,1536.7,False
25,5,12,2329.0,5.0,21.5,6236.0,2503.675,False
26,4,9,2794.0,4.0,17.0,6249.0,1899.92,False
26,3,10,2794.0,3.0,18.5,6251.0,1550.67,False
25,1,15,2329.0,1.0,26.0,6253.0,605.5400000000001,False
25,4,14,2329.0,4.0,24.5,6266.0,2282.42,False
25,2,15,2329.0,2.0,26.0,6283.0,1211.0800000000002,False
26,5,6,2794.0,5.0,12.5,6301.0,1746.25,False
26,1,11,2794.0,1.0,20.0,6316.0,558.8000000000001,False
26,2,11,2794.0,2.0,20.0,6346.0,1117.6000000000001,False
25,3,15,2329.0,3.0,26.0,6358.0,1816.6200000000001,False
26,5,7,2794.0,5.0,14.0,6399.0,1955.8000000000002,False
24,5,16,1937.0,5.0,27.5,6401.0,2663.375,True
26,4,10,2794.0,4.0,18.5,6401.0,2067.56,False
26,3,11,2794.0,3.0,20.0,6421.0,1676.4,False
25,5,13,2329.0,5.0,23.0,6442.0,2678.35,True
26,1,12,2794.0,1.0,21.5,6504.0,600.71,False
25,4,15,2329.0,4.0,26.0,6508.0,2422.1600000000003,False
25,1,16,2329.0,1.0,27.5,6513.0,640.475,False
26,5,8,2794.0,5.0,15.5,6515.0,2165.35,False
26,2,12,2794.0,2.0,21.5,6534.0,1201.42,False
27,1,1,3342.0,1.0,5.0,6535.0,167.10000000000002,False
25,2,16,2329.0,2.0,27.5,6543.0,1280.95,False
27,1,2,3342.0,1.0,6.5,6543.0,217.23000000000002,False
27,2,1,3342.0,2.0,5.0,6565.0,334.20000000000005,False
27,1,3,3342.0,1.0,8.0,6569.0,267.36,False
26,4,11,2794.0,4.0,20.0,6571.0,2235.2000000000003,False
27,2,2,3342.0,2.0,6.5,6573.0,434.46000000000004,False
27,2,3,3342.0,2.0,8.0,6599.0,534.72,False
26,3,12,2794.0,3.0,21.5,6609.0,1802.1299999999999,False
27,1,4,3342.0,1.0,9.5,6613.0,317.49,False
25,3,16,2329.0,3.0,27.5,6618.0,1921.4250000000002,False
27,3,1,3342.0,3.0,5.0,6640.0,501.3,False
27,2,4,3342.0,2.0,9.5,6643.0,634.98,False
27,3,2,3342.0,3.0,6.5,6648.0,651.69,False
26,5,9,2794.0,5.0,17.0,6649.0,2374.9,False
25,5,14,2329.0,5.0,24.5,6666.0,2853.025,True
27,3,3,3342.0,3.0,8.0,6674.0,802.08,False
27,1,5,3342.0,1.0,11.0,6675.0,367.62,False
27,2,5,3342.0,2.0,11.0,6705.0,735.24,False
26,1,13,2794.0,1.0,23.0,6710.0,642.62,False
27,3,4,3342.0,3.0,9.5,6718.0,952.47,False
26,2,13,2794.0,2.0,23.0,6740.0,1285.24,False
27,1,6,3342.0,1.0,12.5,6755.0,417.75,False
26,4,12,2794.0,4.0,21.5,6759.0,2402.84,False
25,4,16,2329.0,4.0,27.5,6768.0,2561.9,False
27,3,5,3342.0,3.0,11.0,6780.0,1102.86,False
27,2,6,3342.0,2.0,12.5,6785.0,835.5,False
27,4,1,3342.0,4.0,5.0,6790.0,668.4000000000001,False
27,4,2,3342.0,4.0,6.5,6798.0,868.9200000000001,False
26,5,10,2794.0,5.0,18.5,6801.0,2584.45,False
26,3,13,2794.0,3.0,23.0,6815.0,1927.8600000000001,False
27,4,3,3342.0,4.0,8.0,6824.0,1069.44,False
27,1,7,3342.0,1.0,14.0,6853.0,467.88000000000005,False
27,3,6,3342.0,3.0,12.5,6860.0,1253.25,False
27,4,4,3342.0,4.0,9.5,6868.0,1269.96,False
27,2,7,3342.0,2.0,14.0,6883.0,935.7600000000001,False
25,5,15,2329.0,5.0,26.0,6908.0,3027.7000000000003,True
27,4,5,3342.0,4.0,11.0,6930.0,1470.48,False
26,1,14,2794.0,1.0,24.5,6934.0,684.53,False
27,3,7,3342.0,3.0,14.0,6958.0,1403.64,False
26,2,14,2794.0,2.0,24.5,6964.0,1369.06,False
26,4,13,2794.0,4.0,23.0,6965.0,2570.48,False
27,1,8,3342.0,1.0,15.5,6969.0,518.01,False
26,5,11,2794.0,5.0,20.0,6971.0,2794.0,False
27,2,8,3342.0,2.0,15.5,6999.0,1036.02,False
27,4,6,3342.0,4.0,12.5,7010.0,1671.0,False
26,3,14,2794.0,3.0,24.5,7039.0,2053.59,False
27,3,8,3342.0,3.0,15.5,7074.0,1554.03,False
27,1,9,3342.0,1.0,17.0,7103.0,568.14,False
27,4,7,3342.0,4.0,14.0,7108.0,1871.5200000000002,False
27,2,9,3342.0,2.0,17.0,7133.0,1136.28,False
26,5,12,2794.0,5.0,21.5,7159.0,3003.5499999999997,False
25,5,16,2329.0,5.0,27.5,7168.0,3202.3750000000005,True
26,1,15,2794.0,1.0,26.0,7176.0,726.44,False
26,4,14,2794.0,4.0,24.5,7189.0,2738.12,False
27,5,1,3342.0,5.0,5.0,7190.0,835.5,False
27,5,2,3342.0,5.0,6.5,7198.0,1086.15,False
26,2,15,2794.0,2.0,26.0,7206.0,1452.88,False
27,3,9,3342.0,3.0,17.0,7208.0,1704.42,False
27,4,8,3342.0,4.0,15.5,7224.0,2072.04,False
27,5,3,3342.0,5.0,8.0,7224.0,1336.8,False
27,1,10,3342.0,1.0,18.5,7255.0,618.27,False
27,5,4,3342.0,5.0,9.5,7268.0,1587.45,False
26,3,15,2794.0,3.0,26.0,7281.0,2179.32,False
27,2,10,3342.0,2.0,18.5,7285.0,1236.54,False
27,5,5,3342.0,5.0,11.0,7330.0,1838.1,False
27,4,9,3342.0,4.0,17.0,7358.0,2272.56,False
27,3,10,3342.0,3.0,18.5,7360.0,1854.81,False
26,5,13,2794.0,5.0,23.0,7365.0,3213.1000000000004,True
27,5,6,3342.0,5.0,12.5,7410.0,2088.75,False
27,1,11,3342.0,1.0,20.0,7425.0,668.4000000000001,False
26,4,15,2794.0,4.0,26.0,7431.0,2905.76,False
26,1,16,2794.0,1.0,27.5,7436.0,768.35,False
27,2,11,3342.0,2.0,20.0,7455.0,1336.8000000000002,False
26,2,16,2794.0,2.0,27.5,7466.0,1536.7,False
27,5,7,3342.0,5.0,14.0,7508.0,2339.4,False
27,4,10,3342.0,4.0,18.5,7510.0,2473.08,False
27,3,11,3342.0,3.0,20.0,7530.0,2005.2,False
26,3,16,2794.0,3.0,27.5,7541.0,2305.05,False
26,5,14,2794.0,5.0,24.5,7589.0,3422.65,True
27,1,12,3342.0,1.0,21.5,7613.0,718.53,False
27,5,8,3342.0,5.0,15.5,7624.0,2590.05,False
27,2,12,3342.0,2.0,21.5,7643.0,1437.06,False
27,4,11,3342.0,4.0,20.0,7680.0,2673.6000000000004,False
26,4,16,2794.0,4.0,27.5,7691.0,3073.4,False
27,3,12,3342.0,3.0,21.5,7718.0,2155.59,False
27,5,9,3342.0,5.0,17.0,7758.0,2840.7000000000003,False
27,1,13,3342.0,1.0,23.0,7819.0,768.6600000000001,False
28,1,1,3990.0,1.0,5.0,7830.0,199.5,False
26,5,15,2794.0,5.0,26.0,7831.0,3632.2000000000003,True
28,1,2,3990.0,1.0,6.5,7838.0,259.35,False
27,2,13,3342.0,2.0,23.0,7849.0,1537.3200000000002,False
28,2,1,3990.0,2.0,5.0,7860.0,399.0,False
28,1,3,3990.0,1.0,8.0,7864.0,319.2,False
27,4,12,3342.0,4.0,21.5,7868.0,2874.12,False
28,2,2,3990.0,2.0,6.5,7868.0,518.7,False
28,2,3,3990.0,2.0,8.0,7894.0,638.4,False
28,1,4,3990.0,1.0,9.5,7908.0,379.05,False
27,5,10,3342.0,5.0,18.5,7910.0,3091.35,False
27,3,13,3342.0,3.0,23.0,7924.0,2305.98,False
28,3,1,3990.0,3.0,5.0,7935.0,598.5,False
28,2,4,3990.0,2.0,9.5,7938.0,758.1,False
28,3,2,3990.0,3.0,6.5,7943.0,778.0500000000001,False
28,3,3,3990.0,3.0,8.0,7969.0,957.6,False
28,1,5,3990.0,1.0,11.0,7970.0,438.9,False
28,2,5,3990.0,2.0,11.0,8000.0,877.8,False
28,3,4,3990.0,3.0,9.5,8013.0,1137.15,False
27,1,14,3342.0,1.0,24.5,8043.0,818.79,False
28,1,6,3990.0,1.0,12.5,8050.0,498.75,False
27,2,14,3342.0,2.0,24.5,8073.0,1637.58,False
27,4,13,3342.0,4.0,23.0,8074.0,3074.6400000000003,False
28,3,5,3990.0,3.0,11.0,8075.0,1316.7,False
27,5,11,3342.0,5.0,20.0,8080.0,3342.0,False
28,2,6,3990.0,2.0,12.5,8080.0,997.5,False
28,4,1,3990.0,4.0,5.0,8085.0,798.0,False
26,5,16,2794.0,5.0,27.5,8091.0,3841.7500000000005,True
28,4,2,3990.0,4.0,6.5,8093.0,1037.4,False
28,4,3,3990.0,4.0,8.0,8119.0,1276.8,False
27,3,14,3342.0,3.0,24.5,8148.0,2456.37,False
28,1,7,3990.0,1.0,14.0,8148.0,558.6,False
28,3,6,3990.0,3.0,12.5,8155.0,1496.25,False
28,4,4,3990.0,4.0,9.5,8163.0,1516.2,False
28,2,7,3990.0,2.0,14.0,8178.0,1117.2,False
28,4,5,3990.0,4.0,11.0,8225.0,1755.6,False
28,3,7,3990.0,3.0,14.0,8253.0,1675.8000000000002,False
28,1,8,3990.0,1.0,15.5,8264.0,618.45,False
27,5,12,3342.0,5.0,21.5,8268.0,3592.65,False
27,1,15,3342.0,1.0,26.0,8285.0,868.9200000000001,False
28,2,8,3990.0,2.0,15.5,8294.0,1236.9,False
27,4,14,3342.0,4.0,24.5,8298.0,3275.16,False
28,4,6,3990.0,4.0,12.5,8305.0,1995.0,False
27,2,15,3342.0,2.0,26.0,8315.0,1737.8400000000001,False
28,3,8,3990.0,3.0,15.5,8369.0,1855.35,False
27,3,15,3342.0,3.0,26.0,8390.0,2606.76,False
28,1,9,3990.0,1.0,17.0,8398.0,678.3000000000001,False
28,4,7,3990.0,4.0,14.0,8403.0,2234.4,False
28,2,9,3990.0,2.0,17.0,8428.0,1356.6000000000001,False
27,5,13,3342.0,5.0,23.0,8474.0,3843.3,True
28,5,1,3990.0,5.0,5.0,8485.0,997.5,False
28,5,2,3990.0,5.0,6.5,8493.0,1296.75,False
28,3,9,3990.0,3.0,17.0,8503.0,2034.9,False
28,4,8,3990.0,4.0,15.5,8519.0,2473.8,False
28,5,3,3990.0,5.0,8.0,8519.0,1596.0,False
27,4,15,3342.0,4.0,26.0,8540.0,3475.6800000000003,False
27,1,16,3342.0,1.0,27.5,8545.0,919.0500000000001,False
28,1,10,3990.0,1.0,18.5,8550.0,738.15,False
28,5,4,3990.0,5.0,9.5,8563.0,1895.25,False
27,2,16,3342.0,2.0,27.5,8575.0,1838.1000000000001,False
28,2,10,3990.0,2.0,18.5,8580.0,1476.3,False
28,5,5,3990.0,5.0,11.0,8625.0,2194.5,False
27,3,16,3342.0,3.0,27.5,8650.0,2757.15,False
28,4,9,3990.0,4.0,17.0,8653.0,2713.2000000000003,False
28,3,10,3990.0,3.0,18.5,8655.0,2214.45,False
27,5,14,3342.0,5.0,24.5,8698.0,4093.95,True
28,5,6,3990.0,5.0,12.5,8705.0,2493.75,False
28,1,11,3990.0,1.0,20.0,8720.0,798.0,False
28,2,11,3990.0,2.0,20.0,8750.0,1596.0,False
27,4,16,3342.0,4.0,27.5,8800.0,3676.2000000000003,False
28,5,7,3990.0,5.0,14.0,8803.0,2793.0000000000005,False
28,4,10,3990.0,4.0,18.5,8805.0,2952.6,False
28,3,11,3990.0,3.0,20.0,8825.0,2394.0,False
28,1,12,3990.0,1.0,21.5,8908.0,857.85,False
28,5,8,3990.0,5.0,15.5,8919.0,3092.25,False
28,2,12,3990.0,2.0,21.5,8938.0,1715.7,False
27,5,15,3342.0,5.0,26.0,8940.0,4344.6,True
28,4,11,3990.0,4.0,20.0,8975.0,3192.0,False
28,3,12,3990.0,3.0,21.5,9013.0,2573.55,False
28,5,9,3990.0,5.0,17.0,9053.0,3391.5000000000005,False
28,1,13,3990.0,1.0,23.0,9114.0,917.7,False
28,2,13,3990.0,2.0,23.0,9144.0,1835.4,False
28,4,12,3990.0,4.0,21.5,9163.0,3431.4,False
27,5,16,3342.0,5.0,27.5,9200.0,4595.25,True
28,5,10,3990.0,5.0,18.5,9205.0,3690.75,False
28,3,13,3990.0,3.0,23.0,9219.0,2753.1,False
28,1,14,3990.0,1.0,24.5,9338.0,977.55,False
29,1,1,4755.0,1.0,5.0,9351.0,237.75,False
29,1,2,4755.0,1.0,6.5,9359.0,309.075,False
28,2,14,3990.0,2.0,24.5,9368.0,1955.1,False
28,4,13,3990.0,4.0,23.0,9369.0,3670.8,False
28,5,11,3990.0,5.0,20.0,9375.0,3990.0,False
29,2,1,4755.0,2.0,5.0,9381.0,475.5,False
29,1,3,4755.0,1.0,8.0,9385.0,380.40000000000003,False
29,2,2,4755.0,2.0,6.5,9389.0,618.15,False
29,2,3,4755.0,2.0,8.0,9415.0,760.8000000000001,False
29,1,4,4755.0,1.0,9.5,9429.0,451.725,False
28,3,14,3990.0,3.0,24.5,9443.0,2932.65,False
29,3,1,4755.0,3.0,5.0,9456.0,713.25,False
29,2,4,4755.0,2.0,9.5,9459.0,903.45,False
29,3,2,4755.0,3.0,6.5,9464.0,927.225,False
29,3,3,4755.0,3.0,8.0,9490.0,1141.2,False
29,1,5,4755.0,1.0,11.0,9491.0,523.05,False
29,2,5,4755.0,2.0,11.0,9521.0,1046.1,False
29,3,4,4755.0,3.0,9.5,9534.0,1355.175,False
28,5,12,3990.0,5.0,21.5,9563.0,4289.25,False
29,1,6,4755.0,1.0,12.5,9571.0,594.375,False
28,1,15,3990.0,1.0,26.0,9580.0,1037.4,False
28,4,14,3990.0,4.0,24.5,9593.0,3910.2,False
29,3,5,4755.0,3.0,11.0,9596.0,1569.15,False
29,2,6,4755.0,2.0,12.5,9601.0,1188.75,False
29,4,1,4755.0,4.0,5.0,9606.0,951.0,False
28,2,15,3990.0,2.0,26.0,9610.0,2074.8,False
29,4,2,4755.0,4.0,6.5,9614.0,1236.3,False
29,4,3,4755.0,4.0,8.0,9640.0,1521.6000000000001,False
29,1,7,4755.0,1.0,14.0,9669.0,665.7,False
29,3,6,4755.0,3.0,12.5,9676.0,1783.125,False
29,4,4,4755.0,4.0,9.5,9684.0,1806.9,False
28,3,15,3990.0,3.0,26.0,9685.0,3112.2000000000003,False
29,2,7,4755.0,2.0,14.0,9699.0,1331.4,False
29,4,5,4755.0,4.0,11.0,9746.0,2092.2,False
28,5,13,3990.0,5.0,23.0,9769.0,4588.5,False
29,3,7,4755.0,3.0,14.0,9774.0,1997.1000000000001,False
29,1,8,4755.0,1.0,15.5,9785.0,737.025,False
29,2,8,4755.0,2.0,15.5,9815.0,1474.05,False
29,4,6,4755.0,4.0,12.5,9826.0,2377.5,False
28,4,15,3990.0,4.0,26.0,9835.0,4149.6,False
28,1,16,3990.0,1.0,27.5,9840.0,1097.25,False
28,2,16,3990.0,2.0,27.5,9870.0,2194.5,False
29,3,8,4755.0,3.0,15.5,9890.0,2211.075,False
29,1,9,4755.0,1.0,17.0,9919.0,808.35,False
29,4,7,4755.0,4.0,14.0,9924.0,2662.8,False
28,3,16,3990.0,3.0,27.5,9945.0,3291.7500000000005,False
29,2,9,4755.0,2.0,17.0,9949.0,1616.7,False
28,5,14,3990.0,5.0,24.5,9993.0,4887.75,True
29,5,1,4755.0,5.0,5.0,10006.0,1188.75,False
29,5,2,4755.0,5.0,6.5,10014.0,1545.375,False
29,3,9,4755.0,3.0,17.0,10024.0,2425.05,False
29,4,8,4755.0,4.0,15.5,10040.0,2948.1,False
29,5,3,4755.0,5.0,8.0,10040.0,1902.0,False
29,1,10,4755.0,1.0,18.5,10071.0,879.675,False
29,5,4,4755.0,5.0,9.5,10084.0,2258.625,False
28,4,16,3990.0,4.0,27.5,10095.0,4389.0,False
29,2,10,4755.0,2.0,18.5,10101.0,1759.35,False
29,5,5,4755.0,5.0,11.0,10146.0,2615.25,False
29,4,9,4755.0,4.0,17.0,10174.0,3233.4,False
29,3,10,4755.0,3.0,18.5,10176.0,2639.025,False
29,5,6,4755.0,5.0,12.5,10226.0,2971.875,False
28,5,15,3990.0,5.0,26.0,10235.0,5187.0,True
29,1,11,4755.0,1.0,20.0,10241.0,951.0,False
29,2,11,4755.0,2.0,20.0,10271.0,1902.0,False
29,5,7,4755.0,5.0,14.0,10324.0,3328.5000000000005,False
29,4,10,4755.0,4.0,18.5,10326.0,3518.7,False
29,3,11,4755.0,3.0,20.0,10346.0,2853.0,False
29,1,12,4755.0,1.0,21.5,10429.0,1022.3249999999999,False
29,5,8,4755.0,5.0,15.5,10440.0,3685.125,False
29,2,12,4755.0,2.0,21.5,10459.0,2044.6499999999999,False
28,5,16,3990.0,5.0,27.5,10495.0,5486.25,True
29,4,11,4755.0,4.0,20.0,10496.0,3804.0,False
29,3,12,4755.0,3.0,21.5,10534.0,3066.975,False
29,5,9,4755.0,5.0,17.0,10574.0,4041.7500000000005,False
29,1,13,4755.0,1.0,23.0,10635.0,1093.65,False
29,2,13,4755.0,2.0,23.0,10665.0,2187.3,False
29,4,12,4755.0,4.0,21.5,10684.0,4089.2999999999997,False
29,5,10,4755.0,5.0,18.5,10726.0,4398.375,False
29,3,13,4755.0,3.0,23.0,10740.0,3280.9500000000003,False
29,1,14,4755.0,1.0,24.5,10859.0,1164.975,False
29,2,14,4755.0,2.0,24.5,10889.0,2329.95,False
29,4,13,4755.0,4.0,23.0,10890.0,4374.6,False
29,5,11,4755.0,5.0,20.0,10896.0,4755.0,False
29,3,14,4755.0,3.0,24.5,10964.0,3494.9249999999997,False
29,5,12,4755.0,5.0,21.5,11084.0,5111.625,False
29,1,15,4755.0,1.0,26.0,11101.0,1236.3,False
29,4,14,4755.0,4.0,24.5,11114.0,4659.9,False
29,2,15,4755.0,2.0,26.0,11131.0,2472.6,False
30,1,1,5655.0,1.0,5.0,11138.0,282.75,False
30,1,2,5655.0,1.0,6.5,11146.0,367.575,False
